#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
163550	691.5632161140211	159.45148121588406	197.2834511237321
163560	688.8195692355386	159.49568090306926	197.30886153819853
163570	643.7228614701048	159.57334767446395	197.40511678892722
163580	692.5132854385862	159.46988940037585	197.31735198621027
163590	817.5001587747151	159.22321480044658	197.06075189915416
163600	780.6935799478349	159.3112495679104	197.14947168770195
163610	780.4213344613349	159.3300595955103	197.1624523356818
163620	782.9786710014313	159.35244956345798	197.16681039378813
163630	802.7560577686444	159.32729487673038	197.14059690601528
163640	873.4981309719338	159.18860752888824	197.00255073171007
163650	946.6165644873774	159.05860182961888	196.85901009463598
163660	853.6056280868377	159.24791648395527	197.06086088323067
163670	820.2802142227173	159.31666657759976	197.14159862690067
163680	746.0363701506619	159.49147734662952	197.30292938022993
163690	848.7069874563408	159.2992449103923	197.09719293703807
163700	799.7484498555625	159.4324729888284	197.21071098855154
163710	719.1959925395456	159.59484708647923	197.38685243280514
163720	799.1964558282907	159.43090520978905	197.22751677149412
163730	867.1038531506288	159.29673210297452	197.0933819723534
163740	911.5663732472666	159.19718141721876	197.00899315069347
163750	961.0471930375955	159.1174607974081	196.91454215395063
163760	864.7389928127654	159.30757083215607	197.12342146951994
163770	785.2107493832734	159.47251960902628	197.2961484273071
